pattern,pattern_tiles,pattern_connection,time_elapsed,spring_index,spring_type,last_impulse,last_force
ammannbeenker,72,hamiltonian,1.6,55,hull,-0.7555837421208041,-188.89593553020103
ammannbeenker,72,hamiltonian,1.6,56,hull,-0.21182692374328513,-52.956730935821284
ammannbeenker,72,hamiltonian,1.6,57,hull,2.719038647259007,679.7596618147518
ammannbeenker,72,hamiltonian,1.6,58,hull,8.268687666483647,2067.171916620912
ammannbeenker,72,hamiltonian,1.6,59,hull,-0.45377117307966935,-113.44279326991733
ammannbeenker,72,hamiltonian,1.6,60,hull,-0.3839394177159072,-95.9848544289768
ammannbeenker,72,hamiltonian,1.6,61,hull,1.35537590394588,338.84397598646996
ammannbeenker,72,hamiltonian,1.6,62,hull,6.00257998776743,1500.6449969418575
ammannbeenker,72,hamiltonian,1.6,63,hull,-0.972090241397103,-243.02256034927575
ammannbeenker,72,hamiltonian,1.6,64,hull,-1.5626876259091784,-390.6719064772946
ammannbeenker,72,hamiltonian,1.6,65,hull,-2.4807963031160876,-620.1990757790219
ammannbeenker,72,hamiltonian,1.6,66,hull,3.373013988140925,843.2534970352312
ammannbeenker,72,hamiltonian,1.6,67,hull,-0.10100460686255901,-25.25115171563975
ammannbeenker,72,hamiltonian,1.6,68,hull,-2.2075682258216878,-551.8920564554219
ammannbeenker,72,hamiltonian,1.6,69,hull,-5.045912769674577,-1261.4781924186443
ammannbeenker,72,hamiltonian,1.6,70,hull,5.952216907190514,1488.0542267976284
ammannbeenker,72,hamiltonian,1.6,71,hull,1.8528508295373418,463.21270738433543
ammannbeenker,72,hamiltonian,1.7,0,hull,-4.561024360532459,-1140.2560901331146
ammannbeenker,72,hamiltonian,1.7,1,hull,-4.212514440640218,-1053.1286101600544
ammannbeenker,72,hamiltonian,1.7,2,hull,-6.3285653375138295,-1582.1413343784573
ammannbeenker,72,hamiltonian,1.7,3,hull,-6.44912730323729,-1612.2818258093225
ammannbeenker,72,hamiltonian,1.7,4,hull,-4.37130781049661,-1092.8269526241525
ammannbeenker,72,hamiltonian,1.7,5,hull,-2.208650817035956,-552.1627042589889
ammannbeenker,72,hamiltonian,1.7,6,hull,-0.6123978702173702,-153.09946755434257
ammannbeenker,72,hamiltonian,1.7,7,hull,-3.1747931355946304,-793.6982838986576
ammannbeenker,72,hamiltonian,1.7,8,hull,-1.1784118268119286,-294.6029567029821
ammannbeenker,72,hamiltonian,1.7,9,hull,-2.843930248105156,-710.982562026289
ammannbeenker,72,hamiltonian,1.7,10,hull,-2.738219676193116,-684.554919048279
ammannbeenker,72,hamiltonian,1.7,11,hull,-1.3613774801921283,-340.3443700480321
ammannbeenker,72,hamiltonian,1.7,12,hull,-1.1310258176996124,-282.7564544249031
ammannbeenker,72,hamiltonian,1.7,13,hull,-0.1524904617845569,-38.12261544613923
ammannbeenker,72,hamiltonian,1.7,14,hull,-2.9159727058411606,-728.9931764602901
ammannbeenker,72,hamiltonian,1.7,15,hull,-3.6480787759225306,-912.0196939806326
ammannbeenker,72,hamiltonian,1.7,16,hull,-1.4560190453469037,-364.00476133672595
ammannbeenker,72,hamiltonian,1.7,17,hull,-0.7124936801901207,-178.12342004753017
ammannbeenker,72,hamiltonian,1.7,18,hull,0.34290041958364303,85.72510489591076
ammannbeenker,72,hamiltonian,1.7,19,hull,-1.095345405307706,-273.8363513269265
ammannbeenker,72,hamiltonian,1.7,20,hull,-0.7924291696781511,-198.10729241953777
ammannbeenker,72,hamiltonian,1.7,21,hull,2.0482263639364655,512.0565909841164
ammannbeenker,72,hamiltonian,1.7,22,hull,5.058966112451289,1264.7415281128222
ammannbeenker,72,hamiltonian,1.7,23,hull,6.307596574762138,1576.8991436905344
ammannbeenker,72,hamiltonian,1.7,24,hull,-9.143332487855185,-2285.833121963796
ammannbeenker,72,hamiltonian,1.7,25,hull,-3.1487355446448673,-787.1838861612168
ammannbeenker,72,hamiltonian,1.7,26,hull,-5.49732158195071,-1374.3303954876776
ammannbeenker,72,hamiltonian,1.7,27,hull,-1.9733861696762096,-493.3465424190524
ammannbeenker,72,hamiltonian,1.7,28,hull,-6.268143655888735,-1567.0359139721836
ammannbeenker,72,hamiltonian,1.7,29,hull,-4.5985664198597345,-1149.6416049649335
ammannbeenker,72,hamiltonian,1.7,30,hull,-4.394597847678496,-1098.6494619196242
ammannbeenker,72,hamiltonian,1.7,31,hull,-4.326187378105563,-1081.5468445263907
ammannbeenker,72,hamiltonian,1.7,32,hull,-4.573682779207571,-1143.4206948018928
ammannbeenker,72,hamiltonian,1.7,33,hull,-4.0498540836363155,-1012.4635209090789
ammannbeenker,72,hamiltonian,1.7,34,hull,-4.815614879844798,-1203.9037199611994
ammannbeenker,72,hamiltonian,1.7,35,hull,-4.5185205840764375,-1129.6301460191094
ammannbeenker,72,hamiltonian,1.7,36,hull,-5.045198981548394,-1261.2997453870985
ammannbeenker,72,hamiltonian,1.7,37,hull,-3.3680862360070374,-842.0215590017593
ammannbeenker,72,hamiltonian,1.7,38,hull,-9.291978605785085,-2322.9946514462713
ammannbeenker,72,hamiltonian,1.7,39,hull,-2.639453723463357,-659.8634308658392
ammannbeenker,72,hamiltonian,1.7,40,hull,-2.083913844055821,-520.9784610139553
ammannbeenker,72,hamiltonian,1.7,41,hull,-5.021940511038301,-1255.4851277595753
ammannbeenker,72,hamiltonian,1.7,42,hull,6.8945555877042715,1723.638896926068
ammannbeenker,72,hamiltonian,1.7,43,hull,2.0710420176578204,517.7605044144551
ammannbeenker,72,hamiltonian,1.7,44,hull,-2.741231890269076,-685.3079725672691
ammannbeenker,72,hamiltonian,1.7,45,hull,-2.53300358764559,-633.2508969113975
ammannbeenker,72,hamiltonian,1.7,46,hull,5.582529980430773,1395.6324951076933
ammannbeenker,72,hamiltonian,1.7,47,hull,2.2557109469223082,563.9277367305771
ammannbeenker,72,hamiltonian,1.7,48,hull,-1.6433680619602669,-410.84201549006673
ammannbeenker,72,hamiltonian,1.7,49,hull,-1.350220181111917,-337.5550452779792
ammannbeenker,72,hamiltonian,1.7,50,hull,5.556847853097076,1389.211963274269
ammannbeenker,72,hamiltonian,1.7,51,hull,-0.7455521780107688,-186.3880445026922
ammannbeenker,72,hamiltonian,1.7,52,hull,0.576865314053522,144.21632851338052
ammannbeenker,72,hamiltonian,1.7,53,hull,2.810557361307689,702.6393403269223
ammannbeenker,72,hamiltonian,1.7,54,hull,7.005989723207454,1751.4974308018636
ammannbeenker,72,hamiltonian,1.7,55,hull,-0.6629696488475839,-165.74241221189598
ammannbeenker,72,hamiltonian,1.7,56,hull,-0.801209843477642,-200.3024608694105
ammannbeenker,72,hamiltonian,1.7,57,hull,1.8025742089871932,450.6435522467983
ammannbeenker,72,hamiltonian,1.7,58,hull,7.907956269617927,1976.9890674044816
ammannbeenker,72,hamiltonian,1.7,59,hull,-0.7447751864402199,-186.19379661005496
ammannbeenker,72,hamiltonian,1.7,60,hull,-0.834368533289313,-208.59213332232827
ammannbeenker,72,hamiltonian,1.7,61,hull,0.3004254364838336,75.10635912095839
ammannbeenker,72,hamiltonian,1.7,62,hull,5.554879937058705,1388.7199842646762
ammannbeenker,72,hamiltonian,1.7,63,hull,-1.445265957467776,-361.316489366944
ammannbeenker,72,hamiltonian,1.7,64,hull,-1.7011014707142915,-425.2753676785729
ammannbeenker,72,hamiltonian,1.7,65,hull,-3.1623621861567037,-790.5905465391759
ammannbeenker,72,hamiltonian,1.7,66,hull,3.2190926868388856,804.7731717097214
ammannbeenker,72,hamiltonian,1.7,67,hull,-0.19029652469040195,-47.57413117260049
ammannbeenker,72,hamiltonian,1.7,68,hull,-2.728908706098181,-682.2271765245453
ammannbeenker,72,hamiltonian,1.7,69,hull,-5.478735468369081,-1369.6838670922702
ammannbeenker,72,hamiltonian,1.7,70,hull,5.439158509288673,1359.7896273221684
ammannbeenker,72,hamiltonian,1.7,71,hull,1.400196211682698,350.0490529206745
ammannbeenker,72,hamiltonian,1.8,0,hull,-3.3034562817535056,-825.8640704383764
ammannbeenker,72,hamiltonian,1.8,1,hull,-3.718842230384541,-929.7105575961352
ammannbeenker,72,hamiltonian,1.8,2,hull,-6.419062443848492,-1604.7656109621228
ammannbeenker,72,hamiltonian,1.8,3,hull,-5.733586871886686,-1433.3967179716715
ammannbeenker,72,hamiltonian,1.8,4,hull,-4.23559685957518,-1058.899214893795
ammannbeenker,72,hamiltonian,1.8,5,hull,-1.9460139005973254,-486.50347514933134
ammannbeenker,72,hamiltonian,1.8,6,hull,-0.35779069059643065,-89.44767264910766
ammannbeenker,72,hamiltonian,1.8,7,hull,-2.5984713580218126,-649.6178395054532
ammannbeenker,72,hamiltonian,1.8,8,hull,-1.1396239522189127,-284.90598805472814
ammannbeenker,72,hamiltonian,1.8,9,hull,-2.854079722624005,-713.5199306560013
ammannbeenker,72,hamiltonian,1.8,10,hull,-2.9897130451777625,-747.4282612944406
ammannbeenker,72,hamiltonian,1.8,11,hull,-2.096179973224545,-524.0449933061362
ammannbeenker,72,hamiltonian,1.8,12,hull,-1.0156065075653737,-253.90162689134343
ammannbeenker,72,hamiltonian,1.8,13,hull,0.09324951846176852,23.31237961544213
ammannbeenker,72,hamiltonian,1.8,14,hull,-1.9555786070167103,-488.8946517541776
ammannbeenker,72,hamiltonian,1.8,15,hull,-5.142737944895652,-1285.684486223913
ammannbeenker,72,hamiltonian,1.8,16,hull,2.1052543646387094,526.3135911596773
ammannbeenker,72,hamiltonian,1.8,17,hull,-0.29300093459306625,-73.25023364826656
ammannbeenker,72,hamiltonian,1.8,18,hull,0.5653852273207675,141.34630683019185
ammannbeenker,72,hamiltonian,1.8,19,hull,-1.1690404149248257,-292.2601037312064
ammannbeenker,72,hamiltonian,1.8,20,hull,-0.39180047919872774,-97.95011979968193
ammannbeenker,72,hamiltonian,1.8,21,hull,2.527325753145497,631.8314382863742
ammannbeenker,72,hamiltonian,1.8,22,hull,5.085264605236014,1271.3161513090033
ammannbeenker,72,hamiltonian,1.8,23,hull,6.3250267891746255,1581.2566972936563
ammannbeenker,72,hamiltonian,1.8,24,hull,-9.384687866074634,-2346.1719665186583
ammannbeenker,72,hamiltonian,1.8,25,hull,-3.859858618414891,-964.9646546037227
ammannbeenker,72,hamiltonian,1.8,26,hull,-4.516034029096279,-1129.0085072740696
ammannbeenker,72,hamiltonian,1.8,27,hull,-1.597152903842508,-399.288225960627
ammannbeenker,72,hamiltonian,1.8,28,hull,-6.329543989582265,-1582.3859973955662
ammannbeenker,72,hamiltonian,1.8,29,hull,-3.9031619223366505,-975.7904805841627
ammannbeenker,72,hamiltonian,1.8,30,hull,-6.530375101478937,-1632.5937753697342
ammannbeenker,72,hamiltonian,1.8,31,hull,-4.219097824435149,-1054.7744561087873
ammannbeenker,72,hamiltonian,1.8,32,hull,-5.165342315217854,-1291.3355788044635
ammannbeenker,72,hamiltonian,1.8,33,hull,-4.61401565969104,-1153.50391492276
ammannbeenker,72,hamiltonian,1.8,34,hull,-4.6554922813003925,-1163.873070325098
ammannbeenker,72,hamiltonian,1.8,35,hull,-4.458511139673434,-1114.6277849183584
ammannbeenker,72,hamiltonian,1.8,36,hull,-4.965309578423817,-1241.3273946059542
ammannbeenker,72,hamiltonian,1.8,37,hull,-3.178815953379186,-794.7039883447965
ammannbeenker,72,hamiltonian,1.8,38,hull,-8.856619571286192,-2214.154892821548
ammannbeenker,72,hamiltonian,1.8,39,hull,-2.5075569409386165,-626.889235234654
ammannbeenker,72,hamiltonian,1.8,40,hull,-1.8599525180669416,-464.9881295167354
ammannbeenker,72,hamiltonian,1.8,41,hull,-5.056865693296542,-1264.2164233241356
ammannbeenker,72,hamiltonian,1.8,42,hull,6.1655698012069635,1541.3924503017408
ammannbeenker,72,hamiltonian,1.8,43,hull,1.7889166117444846,447.2291529361211
ammannbeenker,72,hamiltonian,1.8,44,hull,-1.7829663303005856,-445.74158257514637
ammannbeenker,72,hamiltonian,1.8,45,hull,-2.672227730867101,-668.0569327167752
ammannbeenker,72,hamiltonian,1.8,46,hull,6.511361174080705,1627.8402935201764
ammannbeenker,72,hamiltonian,1.8,47,hull,3.0306108402936687,757.6527100734171
ammannbeenker,72,hamiltonian,1.8,48,hull,-2.793672248625758,-698.4180621564395
ammannbeenker,72,hamiltonian,1.8,49,hull,-1.1678252605745647,-291.9563151436412
ammannbeenker,72,hamiltonian,1.8,50,hull,4.982444191261471,1245.6110478153676
ammannbeenker,72,hamiltonian,1.8,51,hull,0.1370429817426103,34.260745435652574
ammannbeenker,72,hamiltonian,1.8,52,hull,-0.24716642088671792,-61.791605221679475
ammannbeenker,72,hamiltonian,1.8,53,hull,1.577158388538104,394.289597134526
ammannbeenker,72,hamiltonian,1.8,54,hull,7.178883694222004,1794.720923555501
ammannbeenker,72,hamiltonian,1.8,55,hull,-0.828100746927055,-207.02518673176377
ammannbeenker,72,hamiltonian,1.8,56,hull,-0.7120429412362745,-178.01073530906862
ammannbeenker,72,hamiltonian,1.8,57,hull,0.666812305442136,166.703076360534
ammannbeenker,72,hamiltonian,1.8,58,hull,6.572177739471712,1643.044434867928
ammannbeenker,72,hamiltonian,1.8,59,hull,-1.290815209943209,-322.70380248580227
ammannbeenker,72,hamiltonian,1.8,60,hull,-0.2475908555827563,-61.89771389568907
ammannbeenker,72,hamiltonian,1.8,61,hull,-1.1216737756613167,-280.41844391532914
ammannbeenker,72,hamiltonian,1.8,62,hull,5.56149777743683,1390.3744443592075
ammannbeenker,72,hamiltonian,1.8,63,hull,-1.3851729140737132,-346.2932285184283
ammannbeenker,72,hamiltonian,1.8,64,hull,-2.0202778731508952,-505.0694682877238
ammannbeenker,72,hamiltonian,1.8,65,hull,-3.4997577254709573,-874.9394313677393
ammannbeenker,72,hamiltonian,1.8,66,hull,3.6520125689608416,913.0031422402104
ammannbeenker,72,hamiltonian,1.8,67,hull,-0.02806586131247642,-7.016465328119105
ammannbeenker,72,hamiltonian,1.8,68,hull,-2.9650113415080015,-741.2528353770003
ammannbeenker,72,hamiltonian,1.8,69,hull,-5.505181301098099,-1376.2953252745247
ammannbeenker,72,hamiltonian,1.8,70,hull,6.022127327617805,1505.5318319044513
ammannbeenker,72,hamiltonian,1.8,71,hull,1.380985906847588,345.246476711897
ammannbeenker,72,hamiltonian,1.9,0,hull,-2.386119146786715,-596.5297866966788
ammannbeenker,72,hamiltonian,1.9,1,hull,-4.116521515893851,-1029.1303789734627
ammannbeenker,72,hamiltonian,1.9,2,hull,-5.42993835938478,-1357.484589846195
ammannbeenker,72,hamiltonian,1.9,3,hull,-4.479944274610064,-1119.986068652516
ammannbeenker,72,hamiltonian,1.9,4,hull,-3.5549990515640295,-888.7497628910073
ammannbeenker,72,hamiltonian,1.9,5,hull,-1.7984749978201306,-449.6187494550326
ammannbeenker,72,hamiltonian,1.9,6,hull,-0.6414321582205064,-160.3580395551266
ammannbeenker,72,hamiltonian,1.9,7,hull,-2.286789988687245,-571.6974971718113
ammannbeenker,72,hamiltonian,1.9,8,hull,-1.3149962484234716,-328.7490621058679
ammannbeenker,72,hamiltonian,1.9,9,hull,-1.2215351798451486,-305.38379496128715
ammannbeenker,72,hamiltonian,1.9,10,hull,-2.3100164325620964,-577.5041081405241
ammannbeenker,72,hamiltonian,1.9,11,hull,0.14420481491908235,36.051203729770585
ammannbeenker,72,hamiltonian,1.9,12,hull,0.3910935318779292,97.7733829694823
ammannbeenker,72,hamiltonian,1.9,13,hull,-0.12252576120799719,-30.631440301999294
ammannbeenker,72,hamiltonian,1.9,14,hull,-1.5126087044240888,-378.1521761060222
ammannbeenker,72,hamiltonian,1.9,15,hull,-4.664447972092725,-1166.1119930231814
ammannbeenker,72,hamiltonian,1.9,16,hull,4.188485240733627,1047.1213101834066
ammannbeenker,72,hamiltonian,1.9,17,hull,0.31328574237430784,78.32143559357696
ammannbeenker,72,hamiltonian,1.9,18,hull,-0.11358948843144873,-28.397372107862182
ammannbeenker,72,hamiltonian,1.9,19,hull,-1.0709297037552143,-267.7324259388036
ammannbeenker,72,hamiltonian,1.9,20,hull,0.6583133080907785,164.57832702269462
ammannbeenker,72,hamiltonian,1.9,21,hull,2.5334205279175444,633.3551319793861
ammannbeenker,72,hamiltonian,1.9,22,hull,5.298626300861927,1324.6565752154818
ammannbeenker,72,hamiltonian,1.9,23,hull,5.550078563648062,1387.5196409120153
ammannbeenker,72,hamiltonian,1.9,24,hull,-9.732759703106176,-2433.189925776544
ammannbeenker,72,hamiltonian,1.9,25,hull,-2.5843764578573483,-646.094114464337
ammannbeenker,72,hamiltonian,1.9,26,hull,-5.365883915052225,-1341.4709787630563
ammannbeenker,72,hamiltonian,1.9,27,hull,-2.023757578363792,-505.93939459094804
ammannbeenker,72,hamiltonian,1.9,28,hull,-7.333150137336782,-1833.2875343341955
ammannbeenker,72,hamiltonian,1.9,29,hull,-5.27425110621612,-1318.56277655403
ammannbeenker,72,hamiltonian,1.9,30,hull,-6.54175820803925,-1635.4395520098124
ammannbeenker,72,hamiltonian,1.9,31,hull,-4.872500423377236,-1218.125105844309
ammannbeenker,72,hamiltonian,1.9,32,hull,-5.681554012064951,-1420.3885030162378
ammannbeenker,72,hamiltonian,1.9,33,hull,-4.838921326689137,-1209.7303316722841
ammannbeenker,72,hamiltonian,1.9,34,hull,-4.785752924492468,-1196.438231123117
ammannbeenker,72,hamiltonian,1.9,35,hull,-4.4056857194819905,-1101.4214298704976
ammannbeenker,72,hamiltonian,1.9,36,hull,-5.280319562152538,-1320.0798905381346
ammannbeenker,72,hamiltonian,1.9,37,hull,-3.3012651487479916,-825.3162871869979
ammannbeenker,72,hamiltonian,1.9,38,hull,-8.663340481422665,-2165.8351203556663
ammannbeenker,72,hamiltonian,1.9,39,hull,-2.996693016385179,-749.1732540962947
ammannbeenker,72,hamiltonian,1.9,40,hull,-2.727750130700922,-681.9375326752305
ammannbeenker,72,hamiltonian,1.9,41,hull,-5.421948069979267,-1355.4870174948169
ammannbeenker,72,hamiltonian,1.9,42,hull,6.497795920150697,1624.4489800376741
ammannbeenker,72,hamiltonian,1.9,43,hull,1.8504497596746343,462.6124399186586
ammannbeenker,72,hamiltonian,1.9,44,hull,-4.472529496442097,-1118.1323741105243
ammannbeenker,72,hamiltonian,1.9,45,hull,-4.994866936971066,-1248.7167342427665
ammannbeenker,72,hamiltonian,1.9,46,hull,5.134050012408453,1283.5125031021132
ammannbeenker,72,hamiltonian,1.9,47,hull,1.922855701980456,480.713925495114
ammannbeenker,72,hamiltonian,1.9,48,hull,-2.057563858504343,-514.3909646260857
ammannbeenker,72,hamiltonian,1.9,49,hull,-1.7049053877621108,-426.22634694052766
ammannbeenker,72,hamiltonian,1.9,50,hull,5.971048239856779,1492.7620599641946
ammannbeenker,72,hamiltonian,1.9,51,hull,-1.5031463077562899,-375.78657693907246
ammannbeenker,72,hamiltonian,1.9,52,hull,-0.9939328262462005,-248.4832065615501
ammannbeenker,72,hamiltonian,1.9,53,hull,1.3098392582895197,327.4598145723799
ammannbeenker,72,hamiltonian,1.9,54,hull,6.11369284151354,1528.423210378385
ammannbeenker,72,hamiltonian,1.9,55,hull,-1.410100159486966,-352.5250398717415
ammannbeenker,72,hamiltonian,1.9,56,hull,-1.5909230428339391,-397.73076070848475
ammannbeenker,72,hamiltonian,1.9,57,hull,-0.27497497365711576,-68.74374341427894
ammannbeenker,72,hamiltonian,1.9,58,hull,6.149042885972778,1537.2607214931945
ammannbeenker,72,hamiltonian,1.9,59,hull,-1.875374511307349,-468.84362782683723
ammannbeenker,72,hamiltonian,1.9,60,hull,-0.8098485315334462,-202.46213288336153
ammannbeenker,72,hamiltonian,1.9,61,hull,-0.38380607904627656,-95.95151976156914
ammannbeenker,72,hamiltonian,1.9,62,hull,5.208002709893789,1302.0006774734472
ammannbeenker,72,hamiltonian,1.9,63,hull,-1.622550149692537,-405.63753742313423
ammannbeenker,72,hamiltonian,1.9,64,hull,-2.1462113843095185,-536.5528460773796
ammannbeenker,72,hamiltonian,1.9,65,hull,-3.791944645876089,-947.9861614690222
ammannbeenker,72,hamiltonian,1.9,66,hull,3.668752204652957,917.1880511632392
ammannbeenker,72,hamiltonian,1.9,67,hull,-0.32074789608540827,-80.18697402135207
ammannbeenker,72,hamiltonian,1.9,68,hull,-2.8811898677957664,-720.2974669489415
ammannbeenker,72,hamiltonian,1.9,69,hull,-5.18830146953148,-1297.0753673828701
ammannbeenker,72,hamiltonian,1.9,70,hull,6.121729303675284,1530.432325918821
ammannbeenker,72,hamiltonian,1.9,71,hull,0.845052467950061,211.26311698751525
ammannbeenker,72,hamiltonian,2.0,0,hull,-2.42685780309496,-606.7144507737399
ammannbeenker,72,hamiltonian,2.0,1,hull,-3.502958249308307,-875.7395623270767
ammannbeenker,72,hamiltonian,2.0,2,hull,-4.2386753825649786,-1059.6688456412446
ammannbeenker,72,hamiltonian,2.0,3,hull,-4.784580584190041,-1196.1451460475103
ammannbeenker,72,hamiltonian,2.0,4,hull,-2.5014882314308533,-625.3720578577133
ammannbeenker,72,hamiltonian,2.0,5,hull,-2.541556883192516,-635.3892207981289
ammannbeenker,72,hamiltonian,2.0,6,hull,-0.34939123443318776,-87.34780860829694
ammannbeenker,72,hamiltonian,2.0,7,hull,0.09033459483770717,22.583648709426793
ammannbeenker,72,hamiltonian,2.0,8,hull,-0.8361273606420496,-209.0318401605124
ammannbeenker,72,hamiltonian,2.0,9,hull,-1.8257779559167062,-456.4444889791765
ammannbeenker,72,hamiltonian,2.0,10,hull,-0.9393428751631684,-234.8357187907921
ammannbeenker,72,hamiltonian,2.0,11,hull,-0.9981963061923602,-249.54907654809006
ammannbeenker,72,hamiltonian,2.0,12,hull,0.1385504491603253,34.63761229008132
ammannbeenker,72,hamiltonian,2.0,13,hull,0.39545812432698396,98.864531081746
ammannbeenker,72,hamiltonian,2.0,14,hull,-0.1414125748213471,-35.35314370533677
ammannbeenker,72,hamiltonian,2.0,15,hull,-1.834578601300482,-458.64465032512044
ammannbeenker,72,hamiltonian,2.0,16,hull,2.4889835474243225,622.2458868560806
ammannbeenker,72,hamiltonian,2.0,17,hull,0.750077019458768,187.51925486469202
ammannbeenker,72,hamiltonian,2.0,18,hull,-0.7220453785853952,-180.5113446463488
ammannbeenker,72,hamiltonian,2.0,19,hull,0.012727245901251547,3.1818114753128866
ammannbeenker,72,hamiltonian,2.0,20,hull,0.08370606637856408,20.92651659464102
ammannbeenker,72,hamiltonian,2.0,21,hull,2.8085131732246813,702.1282933061703
ammannbeenker,72,hamiltonian,2.0,22,hull,4.15793876519681,1039.4846912992023
ammannbeenker,72,hamiltonian,2.0,23,hull,5.784623052352404,1446.155763088101
ammannbeenker,72,hamiltonian,2.0,24,hull,-8.793586567195474,-2198.3966417988686
ammannbeenker,72,hamiltonian,2.0,25,hull,-5.099552953914113,-1274.8882384785284
ammannbeenker,72,hamiltonian,2.0,26,hull,-6.476491672777658,-1619.1229181944145
ammannbeenker,72,hamiltonian,2.0,27,hull,-2.366675278503661,-591.6688196259153
ammannbeenker,72,hamiltonian,2.0,28,hull,-5.477502914221659,-1369.3757285554148
ammannbeenker,72,hamiltonian,2.0,29,hull,-3.3055827058407066,-826.3956764601767
ammannbeenker,72,hamiltonian,2.0,30,hull,-6.8369048860342,-1709.22622150855
ammannbeenker,72,hamiltonian,2.0,31,hull,-4.522509764949344,-1130.627441237336
ammannbeenker,72,hamiltonian,2.0,32,hull,-6.099723644802967,-1524.9309112007415
ammannbeenker,72,hamiltonian,2.0,33,hull,-5.1324665137420125,-1283.1166284355031
ammannbeenker,72,hamiltonian,2.0,34,hull,-4.837253429992182,-1209.3133574980454
ammannbeenker,72,hamiltonian,2.0,35,hull,-4.3348140505094666,-1083.7035126273665
ammannbeenker,72,hamiltonian,2.0,36,hull,-5.305722451038065,-1326.4306127595162
ammannbeenker,72,hamiltonian,2.0,37,hull,-3.005355371708485,-751.3388429271213
ammannbeenker,72,hamiltonian,2.0,38,hull,-8.905233296101494,-2226.3083240253736
ammannbeenker,72,hamiltonian,2.0,39,hull,-2.873832221819946,-718.4580554549865
ammannbeenker,72,hamiltonian,2.0,40,hull,-2.518303599137154,-629.5758997842885
ammannbeenker,72,hamiltonian,2.0,41,hull,-4.996855135567817,-1249.213783891954
ammannbeenker,72,hamiltonian,2.0,42,hull,6.953664430114975,1738.4161075287436
ammannbeenker,72,hamiltonian,2.0,43,hull,1.5696566314029006,392.41415785072513
ammannbeenker,72,hamiltonian,2.0,44,hull,-4.2785001534733595,-1069.6250383683398
ammannbeenker,72,hamiltonian,2.0,45,hull,-5.888897938579997,-1472.2244846449992
ammannbeenker,72,hamiltonian,2.0,46,hull,5.014469191132188,1253.617297783047
ammannbeenker,72,hamiltonian,2.0,47,hull,1.351903022600312,337.975755650078
ammannbeenker,72,hamiltonian,2.0,48,hull,-2.6216728470430932,-655.4182117607733
ammannbeenker,72,hamiltonian,2.0,49,hull,-1.6817341049633208,-420.4335262408302
ammannbeenker,72,hamiltonian,2.0,50,hull,6.46287811931298,1615.719529828245
ammannbeenker,72,hamiltonian,2.0,51,hull,0.44877036614894994,112.19259153723748
ammannbeenker,72,hamiltonian,2.0,52,hull,-2.4453174173930226,-611.3293543482556
ammannbeenker,72,hamiltonian,2.0,53,hull,-0.879182777311149,-219.79569432778726
ammannbeenker,72,hamiltonian,2.0,54,hull,6.105011126821329,1526.2527817053322
ammannbeenker,72,hamiltonian,2.0,55,hull,-1.4459309615745481,-361.482740393637
ammannbeenker,72,hamiltonian,2.0,56,hull,-2.2683037709643994,-567.0759427410999
ammannbeenker,72,hamiltonian,2.0,57,hull,-0.5465532685826786,-136.63831714566965
ammannbeenker,72,hamiltonian,2.0,58,hull,5.601236975700873,1400.3092439252182
ammannbeenker,72,hamiltonian,2.0,59,hull,-1.8771351367851825,-469.28378419629564
ammannbeenker,72,hamiltonian,2.0,60,hull,-1.8211925111588465,-455.2981277897116
ammannbeenker,72,hamiltonian,2.0,61,hull,-1.3118382958652488,-327.9595739663122
ammannbeenker,72,hamiltonian,2.0,62,hull,4.772348860236674,1193.0872150591686
ammannbeenker,72,hamiltonian,2.0,63,hull,-1.36905753858986,-342.264384647465
ammannbeenker,72,hamiltonian,2.0,64,hull,-2.631768671782988,-657.942167945747
ammannbeenker,72,hamiltonian,2.0,65,hull,-4.498887835232582,-1124.7219588081455
ammannbeenker,72,hamiltonian,2.0,66,hull,4.284569778297376,1071.142444574344
ammannbeenker,72,hamiltonian,2.0,67,hull,-0.06236310510870029,-15.590776277175072
ammannbeenker,72,hamiltonian,2.0,68,hull,-3.5840253855226716,-896.0063463806679
ammannbeenker,72,hamiltonian,2.0,69,hull,-5.477708065126473,-1369.4270162816183
ammannbeenker,72,hamiltonian,2.0,70,hull,6.611858097813539,1652.9645244533847
ammannbeenker,72,hamiltonian,2.0,71,hull,0.6361444657313389,159.03611643283472
ammannbeenker,72,hamiltonian,2.1,0,hull,-2.055412617172156,-513.853154293039
ammannbeenker,72,hamiltonian,2.1,1,hull,-3.4224978756695603,-855.6244689173901
ammannbeenker,72,hamiltonian,2.1,2,hull,-2.9645330583009057,-741.1332645752265
ammannbeenker,72,hamiltonian,2.1,3,hull,-3.831205196285098,-957.8012990712746
ammannbeenker,72,hamiltonian,2.1,4,hull,-3.4065576521238157,-851.6394130309538
ammannbeenker,72,hamiltonian,2.1,5,hull,-2.194608464674141,-548.6521161685353
ammannbeenker,72,hamiltonian,2.1,6,hull,-0.0029286021910592142,-0.7321505477648036
ammannbeenker,72,hamiltonian,2.1,7,hull,-2.045324249178813,-511.33106229470326
ammannbeenker,72,hamiltonian,2.1,8,hull,-1.2883473342174458,-322.0868335543615
ammannbeenker,72,hamiltonian,2.1,9,hull,-1.821060361807109,-455.26509045177727
ammannbeenker,72,hamiltonian,2.1,10,hull,0.5028395299255219,125.70988248138049
